COUNTRY,YEAR,PTYPE,GENDEATHMAG,ETHMAGFATAL,ETHMAGFIGHT,REVMAGFATAL,REVMAGFIGHT
Rwanda,1994,4,5,0,0,0,0
Rwanda,1994,1,0,4,4,0,0
Rwanda,1995,1,0,2,2,0,0
Rwanda,1996,1,0,2,2,0,0
Rwanda,1997,1,0,3,2,0,0
Rwanda,1998,1,0,3,2,0,0
Rwanda,2001,1,0,2,2,0,0
Senegal,1992,1,0,0,2,0,0
Senegal,1993,1,0,1,2,0,0
Senegal,1994,1,0,1,2,0,0
Senegal,1995,1,0,1,2,0,0
Senegal,1996,1,0,1,2,0,0
Senegal,1997,1,0,1,2,0,0
Senegal,1998,1,0,1,2,0,0
Senegal,1999,1,0,1,2,0,0
Sierra Leone,1991,2,0,0,0,2,2
Sierra Leone,1992,2,0,0,0,2,2
Sierra Leone,1993,2,0,0,0,2,2
Sierra Leone,1994,2,0,0,0,2,2
Sierra Leone,1995,2,0,0,0,2,2
Sierra Leone,1996,2,0,0,0,1,2
Sierra Leone,1997,2,0,0,0,1,3
Sierra Leone,1998,2,0,0,0,2,3
Sierra Leone,1999,2,0,0,0,2,3
Sierra Leone,2000,2,0,0,0,1,3
Sierra Leone,2001,2,0,0,0,2,2
Somalia,1988,4,3,0,0,0,0
Somalia,1988,1,0,4,2,0,0
Somalia,1988,2,0,0,0,4,2
Somalia,1989,4,1.5,0,0,0,0
Somalia,1989,1,0,1,3,0,0
Somalia,1989,2,0,0,0,1,3
Somalia,1990,4,1,0,0,0,0
Somalia,1990,1,0,3,3,0,0
Somalia,1990,2,0,0,0,3,3
Somalia,1991,4,0.5,0,0,0,0
Somalia,1991,1,0,3,3,0,0
Somalia,1991,2,0,0,0,3,3
Somalia,1992,1,0,2,3,0,0
Somalia,1992,2,0,0,0,2,3
Somalia,1993,1,0,9,3,0,0
Somalia,1993,2,0,0,0,9,3
Somalia,1994,1,0,9,4,0,0
Somalia,1994,2,0,0,0,9,4
Somalia,1995,1,0,1,4,0,0
Somalia,1996,1,0,1,4,0,0
Somalia,1997,1,0,1,4,0,0
Somalia,1998,1,0,1,4,0,0
Somalia,1999,1,0,1,4,0,0
Somalia,2000,1,0,2,4,0,0
Somalia,2001,1,0,2,4,0,0
Somalia,2002,1,0,1,4,0,0
Somalia,2003,1,0,1,4,0,0
Somalia,2004,1,0,1,4,0,0
Somalia,2005,1,0,1,4,0,0
Somalia,2006,1,0,2,3,0,0
Somalia,2007,1,0,3,3,0,0
Somalia,2008,1,0,3,3,0,0
Somalia,2009,1,0,2,3,0,0
Somalia,2010,1,0,2,3,0,0
Somalia,2011,1,0,2,3,0,0
Somalia,2012,1,0,2,2,0,0
Somalia,2013,1,0,1,2,0,0
Somalia,2014,1,0,1,2,0,0
Somalia,2015,1,0,2,3,0,0
South Africa,1984,2,0,0,0,1,4
South Africa,1985,2,0,0,0,1,4
South Africa,1986,2,0,0,0,1,4
South Africa,1987,1,0,1,4,0,0
South Africa,1987,2,0,0,0,0,4
South Africa,1988,1,0,1,4,0,0
South Africa,1988,2,0,0,0,1,4
South Africa,1989,1,0,2,4,0,0
South Africa,1989,2,0,0,0,0,4
South Africa,1990,1,0,2,4,0,0
South Africa,1990,2,0,0,0,1,4
South Africa,1991,1,0,2,4,0,0
South Africa,1992,1,0,2,4,0,0
South Africa,1993,1,0,2,4,0,0
South Africa,1994,1,0,2,4,0,0
South Africa,1995,1,0,1,4,0,0
South Africa,1996,1,0,1,4,0,0
South Sudan,2011,1,0,1,2,0,0
South Sudan,2012,1,0,2,3,0,0
South Sudan,2013,1,0,2,3,0,0
South Sudan,2013,1,0,2,4,0,0
South Sudan,2014,1,0,9,3,0,0
South Sudan,2014,1,0,4,4,0,0
South Sudan,2015,1,0,9,3,0,0
South Sudan,2015,1,0,4,4,0,0
Sri Lanka,1983,1,0,2,2,0,0
Sri Lanka,1984,1,0,2,2,0,0
Sri Lanka,1985,1,0,2,2,0,0
Sri Lanka,1986,1,0,2,2,0,0
Sri Lanka,1987,1,0,2,3,0,0
Sri Lanka,1987,2,0,0,0,2,3
Sri Lanka,1988,1,0,2,2,0,0
Sri Lanka,1988,2,0,0,0,2,3
Sri Lanka,1989,4,3,0,0,0,0
Sri Lanka,1989,1,0,3,2,0,0
Sri Lanka,1989,2,0,0,0,3,3
Sri Lanka,1990,4,1,0,0,0,0
Sri Lanka,1990,1,0,2,2,0,0
Sri Lanka,1991,1,0,3,3,0,0
Sri Lanka,1992,1,0,2,3,0,0
Sri Lanka,1993,1,0,2,3,0,0
Sri Lanka,1994,1,0,2,3,0,0
Sri Lanka,1995,1,0,2,3,0,0
Sri Lanka,1996,1,0,2,3,0,0
Sri Lanka,1997,1,0,2,3,0,0
Sri Lanka,1998,1,0,2,3,0,0
Sri Lanka,1999,1,0,2,3,0,0
Sri Lanka,2000,1,0,2,3,0,0
Sri Lanka,2001,1,0,1,3,0,0
Sri Lanka,2002,1,0,1,3,0,0
Sri Lanka,2003,1,0,0,3,0,0
Sri Lanka,2004,1,0,1,3,0,0
Sri Lanka,2005,1,0,1,3,0,0
Sri Lanka,2006,1,0,2,3,0,0
Sri Lanka,2007,1,0,2,3,0,0
Sri Lanka,2008,4,0.5,0,0,0,0
Sri Lanka,2008,1,0,4,3,0,0
Sri Lanka,2009,4,3.5,0,0,0,0
Sri Lanka,2009,1,0,4,3,0,0
Sudan,1956,4,1,0,0,0,0
Sudan,1956,1,0,2,2,0,0
Sudan,1957,4,2,0,0,0,0
Sudan,1957,1,0,2,2,0,0
Sudan,1958,4,3,0,0,0,0
Sudan,1958,1,0,2,2,0,0
Sudan,1959,4,3,0,0,0,0
Sudan,1959,1,0,2,2,0,0
Sudan,1960,4,3,0,0,0,0
Sudan,1960,1,0,2,2,0,0
Sudan,1961,4,3,0,0,0,0
Sudan,1961,1,0,2,2,0,0
Sudan,1962,4,3,0,0,0,0
Sudan,1962,1,0,2,2,0,0
Sudan,1963,4,3,0,0,0,0
Sudan,1963,1,0,3,4,0,0
Sudan,1964,4,1,0,0,0,0
Sudan,1964,1,0,3,4,0,0
Sudan,1965,4,3,0,0,0,0
Sudan,1965,1,0,3,4,0,0
Sudan,1966,4,3.5,0,0,0,0
Sudan,1966,1,0,3,4,0,0
Sudan,1967,4,3.5,0,0,0,0
Sudan,1967,1,0,3,4,0,0
Sudan,1968,4,3.5,0,0,0,0
Sudan,1968,1,0,3,4,0,0
Sudan,1969,4,3.5,0,0,0,0
Sudan,1969,1,0,4,4,0,0
Sudan,1970,4,3.5,0,0,0,0
Sudan,1970,1,0,4,4,0,0
Sudan,1971,4,2.5,0,0,0,0
Sudan,1971,1,0,4,4,0,0
Sudan,1972,4,2.5,0,0,0,0
Sudan,1972,1,0,4,4,0,0
Sudan,1983,4,3,0,0,0,0
Sudan,1983,1,0,2,3,0,0
Sudan,1984,4,3.5,0,0,0,0
Sudan,1984,1,0,2,3,0,0
Sudan,1985,4,3.5,0,0,0,0
Sudan,1985,1,0,2,4,0,0
Sudan,1986,4,3.5,0,0,0,0
Sudan,1986,1,0,2,4,0,0
Sudan,1987,4,4.5,0,0,0,0
Sudan,1987,1,0,2,4,0,0
Sudan,1988,4,5,0,0,0,0
Sudan,1988,1,0,2,4,0,0
Sudan,1989,4,4,0,0,0,0
Sudan,1989,1,0,2,4,0,0
Sudan,1990,4,4,0,0,0,0
Sudan,1990,1,0,2,4,0,0
Sudan,1991,4,4,0,0,0,0
Sudan,1991,1,0,2,4,0,0
Sudan,1992,4,4.5,0,0,0,0
Sudan,1992,1,0,2,4,0,0
Sudan,1993,4,4.5,0,0,0,0
Sudan,1993,1,0,2,4,0,0
Sudan,1994,4,4,0,0,0,0
Sudan,1994,1,0,2,4,0,0
Sudan,1995,4,4,0,0,0,0
Sudan,1995,1,0,2,4,0,0
Sudan,1996,4,4,0,0,0,0
Sudan,1997,4,4,0,0,0,0
Sudan,1997,1,0,3,4,0,0
Sudan,1998,4,4.5,0,0,0,0
Sudan,1999,4,3,0,0,0,0
Sudan,1999,1,0,3,4,0,0
Sudan,2000,4,2.5,0,0,0,0
Sudan,2000,1,0,3,4,0,0
Sudan,2001,4,2.5,0,0,0,0
Sudan,2001,1,0,2,4,0,0
Sudan,2002,4,2.5,0,0,0,0
Sudan,2002,1,0,2,4,0,0
Sudan,2003,4,4,0,0,0,0
Sudan,2003,1,0,3,2,0,0
Sudan,2004,4,4.5,0,0,0,0
Sudan,2004,1,0,4,2,0,0
Sudan,2005,4,3.5,0,0,0,0
Sudan,2005,1,0,4,3,0,0
Sudan,2006,4,3,0,0,0,0
Sudan,2006,1,0,4,3,0,0
Sudan,2007,4,2.5,0,0,0,0
Sudan,2007,1,0,3,3,0,0
Sudan,2008,4,3,0,0,0,0
Sudan,2008,1,0,2,3,0,0
Sudan,2009,4,1,0,0,0,0
Sudan,2009,1,0,2,3,0,0
Sudan,2010,4,1,0,0,0,0
Sudan,2010,1,0,2,3,0,0
Sudan,2011,4,1,0,0,0,0
Sudan ,1996,1,0,2,4,0,0
Sudan ,1998,1,0,3,4,0,0
Sudan-North,2011,1,0,1,2,0,0
Sudan-North,2011,1,0,2,4,0,0
Sudan-North,2012,1,0,1,2,0,0
Sudan-North,2012,1,0,2,4,0,0
Sudan-North,2013,1,0,1,2,0,0
Sudan-North,2013,1,0,1,4,0,0
Sudan-North,2014,1,0,2,2,0,0
Sudan-North,2014,1,0,2,3,0,0
Sudan-North,2015,1,0,2,2,0,0
Sudan-North,2015,1,0,1,3,0,0
Syria,1979,2,0,0,0,1,1
Syria,1980,2,0,0,0,1,2
Syria,1981,4,2.5,0,0,0,0
Syria,1981,2,0,0,0,1,3
Syria,1982,4,3,0,0,0,0
Syria,1982,2,0,0,0,4,3
Syria,2011,1,0,3,3,0,0
Syria,2012,1,0,4,4,0,0
Syria,2013,1,0,4,4,0,0
Syria,2014,1,0,4,4,0,0
Syria,2015,1,0,4,4,0,0
Tajikistan,1992,2,0,0,0,4,3
Tajikistan,1993,2,0,0,0,4,3
Tajikistan,1994,2,0,0,0,1,3
Tajikistan,1995,2,0,0,0,1,3
Tajikistan,1996,2,0,0,0,1,3
Tajikistan,1997,2,0,0,0,1,3
Tajikistan,1998,2,0,0,0,1,3
Thailand,1965,2,0,0,0,0,1
Thailand,1966,2,0,0,0,1,1
Thailand,1967,2,0,0,0,1,2
Thailand,1968,2,0,0,0,1,2
Thailand,1969,2,0,0,0,1,2
Thailand,1970,2,0,0,0,1,2
Thailand,1971,2,0,0,0,1,2
Thailand,1972,2,0,0,0,1,3
Thailand,1973,2,0,0,0,1,3
Thailand,1974,2,0,0,0,1,3
Thailand,1975,2,0,0,0,1,3
Thailand,1976,2,0,0,0,2,4
Thailand,1977,2,0,0,0,2,4
Thailand,1978,2,0,0,0,2,4
Thailand,1979,2,0,0,0,2,3
Thailand,1980,2,0,0,0,2,3
Thailand,1981,2,0,0,0,1,3
Thailand,1982,2,0,0,0,1,2
Thailand,1983,2,0,0,0,1,2
Thailand,2004,1,0,1,2,0,0
Thailand,2005,1,0,1,2,0,0
Thailand,2006,1,0,1,2,0,0
Thailand,2007,1,0,1,2,0,0
Thailand,2008,1,0,1,2,0,0
Thailand,2009,1,0,1,2,0,0
Thailand,2010,1,0,1,2,0,0
Thailand,2011,1,0,1,2,0,0
Thailand,2012,1,0,1,2,0,0
Thailand,2013,1,0,0,2,0,0
Thailand,2014,1,0,0,1,0,0
Thailand,2015,1,0,1,1,0,0
Turkey,1984,1,0,0,2,0,0
Turkey,1985,1,0,1,2,0,0
Turkey,1986,1,0,1,2,0,0
Turkey,1987,1,0,1,2,0,0
Turkey,1988,1,0,1,2,0,0
Turkey,1989,1,0,1,2,0,0
Turkey,1990,1,0,1,2,0,0
Turkey,1991,1,0,1,3,0,0
Turkey,1992,1,0,2,3,0,0
Turkey,1993,1,0,2,3,0,0
Turkey,1994,1,0,2,3,0,0
Turkey,1995,1,0,2,3,0,0
Turkey,1996,1,0,2,3,0,0
Turkey,1997,1,0,2,3,0,0
Turkey,1998,1,0,2,3,0,0
Turkey,1999,1,0,2,3,0,0
Turkey,2000,1,0,0,3,0,0
Turkey,2004,1,0,1,2,0,0
Turkey,2005,1,0,1,3,0,0
Turkey,2006,1,0,1,3,0,0
Turkey,2007,1,0,1,3,0,0
Turkey,2008,1,0,1,3,0,0
Turkey,2009,1,0,1,3,0,0
Turkey,2010,1,0,1,3,0,0
Turkey,2011,1,0,1,3,0,0
Turkey,2012,1,0,1,3,0,0
Turkey,2013,1,0,1,3,0,0
Turkey,2014,1,0,1,3,0,0
Turkey,2015,1,0,2,4,0,0
Uganda,1966,1,0,2,3,0,0
Uganda,1971,4,3,0,0,0,0
Uganda,1972,4,3,0,0,0,0
Uganda,1973,4,3,0,0,0,0
Uganda,1974,4,3,0,0,0,0
Uganda,1975,4,3,0,0,0,0
Uganda,1976,4,3,0,0,0,0
Uganda,1977,4,3,0,0,0,0
Uganda,1978,4,3,0,0,0,0
Uganda,1979,4,3,0,0,0,0
Uganda,1980,4,3,0,0,0,0
Uganda,1980,1,0,2,3,0,0
Uganda,1981,4,3,0,0,0,0
Uganda,1981,1,0,2,3,0,0
Uganda,1982,4,3.5,0,0,0,0
Uganda,1982,1,0,2,3,0,0
Uganda,1983,4,3.5,0,0,0,0
Uganda,1983,1,0,2,3,0,0
Uganda,1983,2,0,0,0,1,3
Uganda,1984,4,3.5,0,0,0,0
Uganda,1984,1,0,2,3,0,0
Uganda,1984,2,0,0,0,1,3
Uganda,1985,4,3,0,0,0,0
Uganda,1985,1,0,2,3,0,0
Uganda,1985,2,0,0,0,1,3
Uganda,1986,4,3,0,0,0,0
Uganda,1986,1,0,2,3,0,0
Uganda,1987,1,0,2,3,0,0
Uganda,1988,1,0,1,2,0,0
Uganda,1989,1,0,1,2,0,0
Uganda,1990,1,0,1,3,0,0
Uganda,1991,1,0,2,3,0,0
Uganda,1992,1,0,2,2,0,0
Uganda,1993,1,0,1,2,0,0
Uganda,1994,1,0,1,2,0,0
Uganda,1995,1,0,1,2,0,0
Uganda,1996,1,0,1,2,0,0
Uganda,1997,1,0,1,2,0,0
Uganda,1998,1,0,1,2,0,0
Uganda,1999,1,0,1,2,0,0
Uganda,2000,1,0,0,2,0,0
Uganda,2001,1,0,0,2,0,0
Uganda,2002,1,0,2,2,0,0
Uganda,2003,1,0,2,2,0,0
Uganda,2004,1,0,1,2,0,0
Uganda,2005,1,0,1,2,0,0
Uganda,2006,1,0,1,2,0,0
Ukraine,2014,1,0,2,4,0,0
Ukraine,2015,1,0,2,4,0,0
United Kingdom,1971,1,0,1,1,0,0
United Kingdom,1972,1,0,1,1,0,0
United Kingdom,1973,1,0,1,1,0,0
United Kingdom,1974,1,0,1,1,0,0
United Kingdom,1975,1,0,1,1,0,0
United Kingdom,1976,1,0,1,1,0,0
United Kingdom,1977,1,0,1,1,0,0
United Kingdom,1978,1,0,0,1,0,0
United Kingdom,1979,1,0,1,1,0,0
United Kingdom,1980,1,0,0,1,0,0
United Kingdom,1981,1,0,1,1,0,0
United Kingdom,1982,1,0,0,1,0,0
Vietnam South,1958,2,0,0,0,9,1
Vietnam South,1959,2,0,0,0,9,2
Vietnam South,1960,2,0,0,0,2,3
Vietnam South,1961,2,0,0,0,2,4
Vietnam South,1962,2,0,0,0,4,4
Vietnam South,1963,2,0,0,0,4,4
Vietnam South,1964,2,0,0,0,4,4
Vietnam South,1965,4,3.5,0,0,0,0
Vietnam South,1965,2,0,0,0,4,4
Vietnam South,1966,4,3.5,0,0,0,0
Vietnam South,1966,2,0,0,0,4,4
Vietnam South,1967,4,3.5,0,0,0,0
Vietnam South,1967,2,0,0,0,4,4
Vietnam South,1968,4,3.5,0,0,0,0
Vietnam South,1968,2,0,0,0,4,4
Vietnam South,1969,4,3.5,0,0,0,0
Vietnam South,1969,2,0,0,0,4,4
Vietnam South,1970,4,3.5,0,0,0,0
Vietnam South,1970,2,0,0,0,4,4
Vietnam South,1971,4,3.5,0,0,0,0
Vietnam South,1971,2,0,0,0,4,4
Vietnam South,1972,4,3.5,0,0,0,0
Vietnam South,1972,2,0,0,0,4,4
Vietnam South,1973,4,3.5,0,0,0,0
Vietnam South,1973,2,0,0,0,4,4
Vietnam South,1974,4,3.5,0,0,0,0
Vietnam South,1974,2,0,0,0,4,4
Vietnam South,1975,4,3.5,0,0,0,0
Vietnam South,1975,2,0,0,0,4,4
Yemen,1994,2,0,0,0,2,4
Yemen,2004,2,0,0,0,1,2
Yemen,2005,2,0,0,0,1,2
Yemen,2006,2,0,0,0,1,2
Yemen,2007,2,0,0,0,1,2
Yemen,2008,2,0,0,0,1,2
Yemen,2009,2,0,0,0,1,2
Yemen,2010,2,0,0,0,1,2
Yemen,2011,2,0,0,0,1,2
Yemen,2011,2,0,0,0,1,3
Yemen,2012,2,0,0,0,1,3
Yemen,2012,2,0,0,0,2,4
Yemen,2013,2,0,0,0,1,3
Yemen,2013,2,0,0,0,2,4
Yemen,2014,2,0,0,0,1,3
Yemen,2014,2,0,0,0,1,4
Yemen,2015,2,0,0,0,3,4
Yemen North,1962,2,0,0,0,3,4
Yemen North,1963,2,0,0,0,4,4
Yemen North,1964,2,0,0,0,3,4
Yemen North,1965,2,0,0,0,3,4
Yemen North,1966,2,0,0,0,3,4
Yemen North,1967,2,0,0,0,3,4
Yemen North,1968,2,0,0,0,3,3
Yemen North,1969,2,0,0,0,2,2
Yemen North,1970,2,0,0,0,1,2
Yemen South,1986,2,0,0,0,4,4
Yugoslavia,1991,1,0,3,4,0,0
Yugoslavia,1992,1,0,0,4,0,0
Yugoslavia,1998,4,1,0,0,0,0
Yugoslavia,1998,1,0,2,3,0,0
Yugoslavia,1999,4,2.5,0,0,0,0
Yugoslavia,1999,1,0,4,4,0,0
Zambia,1964,2,0,0,0,2,4
Zimbabwe,1972,2,0,0,0,0,9
Zimbabwe,1973,2,0,0,0,1,9
Zimbabwe,1974,2,0,0,0,1,1
Zimbabwe,1975,2,0,0,0,1,1
Zimbabwe,1976,2,0,0,0,2,2
Zimbabwe,1977,2,0,0,0,2,3
Zimbabwe,1978,2,0,0,0,2,3
Zimbabwe,1979,2,0,0,0,4,3
Zimbabwe,1981,1,0,1,2,0,0
Zimbabwe,1982,1,0,0,2,0,0
Zimbabwe,1983,1,0,2,2,0,0
Zimbabwe,1984,1,0,0,2,0,0
Zimbabwe,1985,1,0,1,2,0,0
Zimbabwe,1986,1,0,0,2,0,0
Zimbabwe,1987,1,0,1,2,0,0
