COUNTRY,YEAR,PTYPE,GENDEATHMAG,ETHMAGFATAL,ETHMAGFIGHT,REVMAGFATAL,REVMAGFIGHT
Djibouti,2001,0,0,0,0,0,0
Djibouti,2002,0,0,0,0,0,0
Djibouti,2003,0,0,0,0,0,0
Djibouti,2004,0,0,0,0,0,0
Djibouti,2005,0,0,0,0,0,0
Djibouti,2006,0,0,0,0,0,0
Djibouti,2007,0,0,0,0,0,0
Djibouti,2008,0,0,0,0,0,0
Djibouti,2009,0,0,0,0,0,0
Djibouti,2010,0,0,0,0,0,0
Djibouti,2011,0,0,0,0,0,0
Djibouti,2012,0,0,0,0,0,0
Djibouti,2013,0,0,0,0,0,0
Djibouti,2014,0,0,0,0,0,0
Djibouti,2015,0,0,0,0,0,0
Dominican Republic,1955,0,0,0,0,0,0
Dominican Republic,1956,0,0,0,0,0,0
Dominican Republic,1957,0,0,0,0,0,0
Dominican Republic,1958,0,0,0,0,0,0
Dominican Republic,1959,0,0,0,0,0,0
Dominican Republic,1960,0,0,0,0,0,0
Dominican Republic,1961,0,0,0,0,0,0
Dominican Republic,1962,0,0,0,0,0,0
Dominican Republic,1963,0,0,0,0,0,0
Dominican Republic,1964,0,0,0,0,0,0
Dominican Republic,1965,2,0,0,0,2,4
Dominican Republic,1966,0,0,0,0,0,0
Dominican Republic,1967,0,0,0,0,0,0
Dominican Republic,1968,0,0,0,0,0,0
Dominican Republic,1969,0,0,0,0,0,0
Dominican Republic,1970,0,0,0,0,0,0
Dominican Republic,1971,0,0,0,0,0,0
Dominican Republic,1972,0,0,0,0,0,0
Dominican Republic,1973,0,0,0,0,0,0
Dominican Republic,1974,0,0,0,0,0,0
Dominican Republic,1975,0,0,0,0,0,0
Dominican Republic,1976,0,0,0,0,0,0
Dominican Republic,1977,0,0,0,0,0,0
Dominican Republic,1978,0,0,0,0,0,0
Dominican Republic,1979,0,0,0,0,0,0
Dominican Republic,1980,0,0,0,0,0,0
Dominican Republic,1981,0,0,0,0,0,0
Dominican Republic,1982,0,0,0,0,0,0
Dominican Republic,1983,0,0,0,0,0,0
Dominican Republic,1984,0,0,0,0,0,0
Dominican Republic,1985,0,0,0,0,0,0
Dominican Republic,1986,0,0,0,0,0,0
Dominican Republic,1987,0,0,0,0,0,0
Dominican Republic,1988,0,0,0,0,0,0
Dominican Republic,1989,0,0,0,0,0,0
Dominican Republic,1990,0,0,0,0,0,0
Dominican Republic,1991,0,0,0,0,0,0
Dominican Republic,1992,0,0,0,0,0,0
Dominican Republic,1993,0,0,0,0,0,0
Dominican Republic,1994,0,0,0,0,0,0
Dominican Republic,1995,0,0,0,0,0,0
Dominican Republic,1996,0,0,0,0,0,0
Dominican Republic,1997,0,0,0,0,0,0
Dominican Republic,1998,0,0,0,0,0,0
Dominican Republic,1999,0,0,0,0,0,0
Dominican Republic,2000,0,0,0,0,0,0
Dominican Republic,2001,0,0,0,0,0,0
Dominican Republic,2002,0,0,0,0,0,0
Dominican Republic,2003,0,0,0,0,0,0
Dominican Republic,2004,0,0,0,0,0,0
Dominican Republic,2005,0,0,0,0,0,0
Dominican Republic,2006,0,0,0,0,0,0
Dominican Republic,2007,0,0,0,0,0,0
Dominican Republic,2008,0,0,0,0,0,0
Dominican Republic,2009,0,0,0,0,0,0
Dominican Republic,2010,0,0,0,0,0,0
Dominican Republic,2011,0,0,0,0,0,0
Dominican Republic,2012,0,0,0,0,0,0
Dominican Republic,2013,0,0,0,0,0,0
Dominican Republic,2014,0,0,0,0,0,0
Dominican Republic,2015,0,0,0,0,0,0
DR Congo,1955,0,0,0,0,0,0
DR Congo,1956,0,0,0,0,0,0
DR Congo,1957,0,0,0,0,0,0
DR Congo,1958,0,0,0,0,0,0
DR Congo,1959,0,0,0,0,0,0
DR Congo,1960,1,0,2,9,0,0
DR Congo,1960,2,0,0,0,1,3
DR Congo,1961,1,0,4,9,0,0
DR Congo,1961,2,0,0,0,2,4
DR Congo,1962,1,0,4,9,0,0
DR Congo,1962,2,0,0,0,2,3
DR Congo,1963,1,0,4,9,0,0
DR Congo,1963,2,0,0,0,2,3
DR Congo,1964,4,2,0,0,0,0
DR Congo,1964,1,0,4,9,0,0
DR Congo,1964,2,0,0,0,4,4
DR Congo,1965,4,0,0,0,0,0
DR Congo,1965,1,0,4,9,0,0
DR Congo,1965,2,0,0,0,3,4
DR Congo,1966,0,0,0,0,0,0
DR Congo,1967,0,0,0,0,0,0
DR Congo,1968,0,0,0,0,0,0
DR Congo,1969,0,0,0,0,0,0
DR Congo,1970,0,0,0,0,0,0
DR Congo,1971,0,0,0,0,0,0
DR Congo,1972,0,0,0,0,0,0
DR Congo,1973,0,0,0,0,0,0
DR Congo,1974,0,0,0,0,0,0
DR Congo,1975,0,0,0,0,0,0
DR Congo,1976,0,0,0,0,0,0
DR Congo,1977,4,1,0,0,0,0
DR Congo,1977,1,0,9,2,0,0
DR Congo,1978,4,2.5,0,0,0,0
DR Congo,1978,1,0,1,2,0,0
DR Congo,1979,4,0.5,0,0,0,0
DR Congo,1980,0,0,0,0,0,0
DR Congo,1981,0,0,0,0,0,0
DR Congo,1982,0,0,0,0,0,0
DR Congo,1983,0,0,0,0,0,0
DR Congo,1984,0,0,0,0,0,0
DR Congo,1985,0,0,0,0,0,0
DR Congo,1986,0,0,0,0,0,0
DR Congo,1987,0,0,0,0,0,0
DR Congo,1988,0,0,0,0,0,0
DR Congo,1989,0,0,0,0,0,0
DR Congo,1990,0,0,0,0,0,0
DR Congo,1991,0,0,0,0,0,0
DR Congo,1992,1,0,1,4,0,0
DR Congo,1993,1,0,3,4,0,0
DR Congo,1994,1,0,0,4,0,0
DR Congo,1995,1,0,1,4,0,0
DR Congo,1996,1,0,1,4,0,0
DR Congo,1996,2,0,0,0,1,3
DR Congo,1997,1,0,2,4,0,0
DR Congo,1997,2,0,0,0,2,4
DR Congo,1998,1,0,1,4,0,0
DR Congo,1998,2,0,0,0,2,4
DR Congo,1999,1,0,4,4,0,0
DR Congo,1999,2,0,0,0,4,4
DR Congo,2000,1,0,4,4,0,0
DR Congo,2000,2,0,0,0,4,4
DR Congo,2001,1,0,4,4,0,0
DR Congo,2001,2,0,0,0,4,4
DR Congo,2002,1,0,4,4,0,0
DR Congo,2002,2,0,0,0,4,4
DR Congo,2003,1,0,3,4,0,0
DR Congo,2003,2,0,0,0,3,4
DR Congo,2004,1,0,2,3,0,0
DR Congo,2005,1,0,2,3,0,0
DR Congo,2006,1,0,2,3,0,0
DR Congo,2007,1,0,2,3,0,0
DR Congo,2008,1,0,2,3,0,0
DR Congo,2009,1,0,2,3,0,0
DR Congo,2010,1,0,1,3,0,0
DR Congo,2011,1,0,1,2,0,0
DR Congo,2012,1,0,1,2,0,0
DR Congo,2013,1,0,2,2,0,0
DR Congo,2014,1,0,2,2,0,0
DR Congo,2015,1,0,2,2,0,0
Egypt,1955,0,0,0,0,0,0
Egypt,1956,0,0,0,0,0,0
Egypt,1957,0,0,0,0,0,0
Egypt,1958,0,0,0,0,0,0
Egypt,1959,0,0,0,0,0,0
Egypt,1960,0,0,0,0,0,0
Egypt,1961,0,0,0,0,0,0
Egypt,1962,0,0,0,0,0,0
Egypt,1963,0,0,0,0,0,0
Egypt,1964,0,0,0,0,0,0
Egypt,1965,0,0,0,0,0,0
Egypt,1966,0,0,0,0,0,0
Egypt,1967,0,0,0,0,0,0
Egypt,1968,0,0,0,0,0,0
Egypt,1969,0,0,0,0,0,0
Egypt,1970,0,0,0,0,0,0
Egypt,1971,0,0,0,0,0,0
Egypt,1972,0,0,0,0,0,0
Egypt,1973,0,0,0,0,0,0
Egypt,1974,0,0,0,0,0,0
Egypt,1975,0,0,0,0,0,0
Egypt,1976,0,0,0,0,0,0
Egypt,1977,0,0,0,0,0,0
Egypt,1978,0,0,0,0,0,0
Egypt,1979,0,0,0,0,0,0
Egypt,1980,0,0,0,0,0,0
Egypt,1981,0,0,0,0,0,0
Egypt,1982,0,0,0,0,0,0
Egypt,1983,0,0,0,0,0,0
Egypt,1984,0,0,0,0,0,0
Egypt,1985,0,0,0,0,0,0
Egypt,1986,0,0,0,0,0,0
Egypt,1987,0,0,0,0,0,0
Egypt,1988,0,0,0,0,0,0
Egypt,1989,0,0,0,0,0,0
Egypt,1990,0,0,0,0,0,0
Egypt,1991,0,0,0,0,0,0
Egypt,1992,2,0,0,0,0,3
Egypt,1993,2,0,0,0,1,3
Egypt,1994,2,0,0,0,1,3
Egypt,1995,2,0,0,0,1,3
Egypt,1996,2,0,0,0,0,2
Egypt,1997,2,0,0,0,1,2
Egypt,1998,2,0,0,0,0,2
Egypt,1999,2,0,0,0,0,2
Egypt,2000,0,0,0,0,0,0
Egypt,2001,0,0,0,0,0,0
Egypt,2002,0,0,0,0,0,0
Egypt,2003,0,0,0,0,0,0
Egypt,2004,0,0,0,0,0,0
Egypt,2005,0,0,0,0,0,0
Egypt,2006,0,0,0,0,0,0
Egypt,2007,0,0,0,0,0,0
Egypt,2008,0,0,0,0,0,0
Egypt,2009,0,0,0,0,0,0
Egypt,2010,0,0,0,0,0,0
Egypt,2011,2,0,0,0,2,4
Egypt,2012,2,0,0,0,0,2
Egypt,2013,2,0,0,0,2,4
Egypt,2014,2,0,0,0,1,4
Egypt,2015,2,0,0,0,1,4
El Salvador,1955,0,0,0,0,0,0
El Salvador,1956,0,0,0,0,0,0
El Salvador,1957,0,0,0,0,0,0
El Salvador,1958,0,0,0,0,0,0
El Salvador,1959,0,0,0,0,0,0
El Salvador,1960,0,0,0,0,0,0
El Salvador,1961,0,0,0,0,0,0
El Salvador,1962,0,0,0,0,0,0
El Salvador,1963,0,0,0,0,0,0
El Salvador,1964,0,0,0,0,0,0
El Salvador,1965,0,0,0,0,0,0
El Salvador,1966,0,0,0,0,0,0
El Salvador,1967,0,0,0,0,0,0
El Salvador,1968,0,0,0,0,0,0
El Salvador,1969,0,0,0,0,0,0
El Salvador,1970,0,0,0,0,0,0
El Salvador,1971,0,0,0,0,0,0
El Salvador,1972,0,0,0,0,0,0
El Salvador,1973,0,0,0,0,0,0
El Salvador,1974,0,0,0,0,0,0
El Salvador,1975,0,0,0,0,0,0
El Salvador,1976,0,0,0,0,0,0
El Salvador,1977,0,0,0,0,0,0
El Salvador,1978,0,0,0,0,0,0
El Salvador,1979,2,0,0,0,2,3
El Salvador,1980,4,2.5,0,0,0,0
El Salvador,1980,2,0,0,0,3,3
El Salvador,1981,4,2.5,0,0,0,0
El Salvador,1981,2,0,0,0,2,3
El Salvador,1982,4,2.5,0,0,0,0
El Salvador,1982,2,0,0,0,2,3
El Salvador,1983,4,2,0,0,0,0
El Salvador,1983,2,0,0,0,3,3
El Salvador,1984,4,1.5,0,0,0,0
El Salvador,1984,2,0,0,0,3,3
El Salvador,1985,4,1,0,0,0,0
El Salvador,1985,2,0,0,0,2,3
El Salvador,1986,4,1,0,0,0,0
El Salvador,1986,2,0,0,0,2,3
El Salvador,1987,4,0.5,0,0,0,0
El Salvador,1987,2,0,0,0,2,3
El Salvador,1988,4,0.5,0,0,0,0
El Salvador,1988,2,0,0,0,2,3
El Salvador,1989,4,0,0,0,0,0
El Salvador,1989,2,0,0,0,2,3
El Salvador,1990,2,0,0,0,2,3
El Salvador,1991,2,0,0,0,2,3
El Salvador,1992,2,0,0,0,0,3
El Salvador,1993,0,0,0,0,0,0
El Salvador,1994,0,0,0,0,0,0
El Salvador,1995,0,0,0,0,0,0
El Salvador,1996,0,0,0,0,0,0
El Salvador,1997,0,0,0,0,0,0
El Salvador,1998,0,0,0,0,0,0
El Salvador,1999,0,0,0,0,0,0
El Salvador,2000,0,0,0,0,0,0
El Salvador,2001,0,0,0,0,0,0
El Salvador,2002,0,0,0,0,0,0
El Salvador,2003,0,0,0,0,0,0
El Salvador,2004,0,0,0,0,0,0
El Salvador,2005,0,0,0,0,0,0
El Salvador,2006,0,0,0,0,0,0
El Salvador,2007,0,0,0,0,0,0
El Salvador,2008,0,0,0,0,0,0
El Salvador,2009,0,0,0,0,0,0
El Salvador,2010,0,0,0,0,0,0
El Salvador,2011,0,0,0,0,0,0
El Salvador,2012,0,0,0,0,0,0
El Salvador,2013,0,0,0,0,0,0
El Salvador,2014,0,0,0,0,0,0
El Salvador,2015,0,0,0,0,0,0
Equatorial Guinea,1955,0,0,0,0,0,0
Equatorial Guinea,1956,0,0,0,0,0,0
Equatorial Guinea,1957,0,0,0,0,0,0
Equatorial Guinea,1958,0,0,0,0,0,0
Equatorial Guinea,1959,0,0,0,0,0,0
Equatorial Guinea,1960,0,0,0,0,0,0
Equatorial Guinea,1961,0,0,0,0,0,0
Equatorial Guinea,1962,0,0,0,0,0,0
Equatorial Guinea,1963,0,0,0,0,0,0
Equatorial Guinea,1964,0,0,0,0,0,0
Equatorial Guinea,1965,0,0,0,0,0,0
Equatorial Guinea,1966,0,0,0,0,0,0
Equatorial Guinea,1967,0,0,0,0,0,0
Equatorial Guinea,1968,0,0,0,0,0,0
Equatorial Guinea,1969,4,2,0,0,0,0
Equatorial Guinea,1970,4,2,0,0,0,0
Equatorial Guinea,1971,4,1.5,0,0,0,0
Equatorial Guinea,1972,4,0.5,0,0,0,0
Equatorial Guinea,1973,4,0.5,0,0,0,0
Equatorial Guinea,1974,4,1,0,0,0,0
Equatorial Guinea,1975,4,1.5,0,0,0,0
Equatorial Guinea,1976,4,2,0,0,0,0
Equatorial Guinea,1977,4,1,0,0,0,0
Equatorial Guinea,1978,4,1,0,0,0,0
Equatorial Guinea,1979,4,1,0,0,0,0
Equatorial Guinea,1980,0,0,0,0,0,0
Equatorial Guinea,1981,0,0,0,0,0,0
Equatorial Guinea,1982,0,0,0,0,0,0
Equatorial Guinea,1983,0,0,0,0,0,0
Equatorial Guinea,1984,0,0,0,0,0,0
Equatorial Guinea,1985,0,0,0,0,0,0
Equatorial Guinea,1986,0,0,0,0,0,0
Equatorial Guinea,1987,0,0,0,0,0,0
Equatorial Guinea,1988,0,0,0,0,0,0
Equatorial Guinea,1989,0,0,0,0,0,0
Equatorial Guinea,1990,0,0,0,0,0,0
Equatorial Guinea,1991,0,0,0,0,0,0
Equatorial Guinea,1992,0,0,0,0,0,0
Equatorial Guinea,1993,0,0,0,0,0,0
Equatorial Guinea,1994,0,0,0,0,0,0
Equatorial Guinea,1995,0,0,0,0,0,0
Equatorial Guinea,1996,0,0,0,0,0,0
Equatorial Guinea,1997,0,0,0,0,0,0
Equatorial Guinea,1998,0,0,0,0,0,0
Equatorial Guinea,1999,0,0,0,0,0,0
Equatorial Guinea,2000,0,0,0,0,0,0
Equatorial Guinea,2001,0,0,0,0,0,0
Equatorial Guinea,2002,0,0,0,0,0,0
Equatorial Guinea,2003,0,0,0,0,0,0
Equatorial Guinea,2004,0,0,0,0,0,0
Equatorial Guinea,2005,0,0,0,0,0,0
Equatorial Guinea,2006,0,0,0,0,0,0
Equatorial Guinea,2007,0,0,0,0,0,0
Equatorial Guinea,2008,0,0,0,0,0,0
Equatorial Guinea,2009,0,0,0,0,0,0
Equatorial Guinea,2010,0,0,0,0,0,0
Equatorial Guinea,2011,0,0,0,0,0,0
Equatorial Guinea,2012,0,0,0,0,0,0
Equatorial Guinea,2013,0,0,0,0,0,0
Equatorial Guinea,2014,0,0,0,0,0,0
Equatorial Guinea,2015,0,0,0,0,0,0
Ethiopia,1955,0,0,0,0,0,0
Ethiopia,1956,0,0,0,0,0,0
Ethiopia,1957,0,0,0,0,0,0
Ethiopia,1958,0,0,0,0,0,0
Ethiopia,1959,0,0,0,0,0,0
Ethiopia,1960,0,0,0,0,0,0
Ethiopia,1961,1,0,9,1,0,0
Ethiopia,1962,1,0,9,1,0,0
Ethiopia,1963,1,0,9,1,0,0
Ethiopia,1963,1,0,9,9,0,0
Ethiopia,1964,1,0,9,1,0,0
Ethiopia,1964,1,0,9,9,0,0
Ethiopia,1965,1,0,1,2,0,0
Ethiopia,1966,1,0,1,2,0,0
Ethiopia,1967,1,0,1,2,0,0
Ethiopia,1968,1,0,1,2,0,0
Ethiopia,1969,1,0,1,2,0,0
Ethiopia,1970,1,0,2,2,0,0
Ethiopia,1971,1,0,1,2,0,0
Ethiopia,1972,1,0,1,2,0,0
Ethiopia,1973,1,0,1,3,0,0
Ethiopia,1974,1,0,1,3,0,0
Ethiopia,1975,1,0,3,4,0,0
Ethiopia,1975,2,0,0,0,2,2
Ethiopia,1976,4,1,0,0,0,0
Ethiopia,1976,1,0,2,4,0,0
Ethiopia,1976,2,0,0,0,2,2
Ethiopia,1977,4,1.5,0,0,0,0
Ethiopia,1977,1,0,3,4,0,0
Ethiopia,1977,1,0,2,3,0,0
Ethiopia,1977,2,0,0,0,2,3
Ethiopia,1978,4,2,0,0,0,0
Ethiopia,1978,1,0,3,4,0,0
Ethiopia,1978,1,0,2,3,0,0
Ethiopia,1978,2,0,0,0,2,3
Ethiopia,1979,4,1.5,0,0,0,0
Ethiopia,1979,1,0,3,4,0,0
Ethiopia,1979,2,0,0,0,2,3
Ethiopia,1980,1,0,2,4,0,0
Ethiopia,1980,2,0,0,0,2,3
Ethiopia,1981,1,0,2,4,0,0
Ethiopia,1981,2,0,0,0,2,3
Ethiopia,1982,1,0,3,4,0,0
Ethiopia,1982,2,0,0,0,2,3
Ethiopia,1983,1,0,2,4,0,0
Ethiopia,1983,2,0,0,0,2,3
Ethiopia,1984,1,0,3,4,0,0
Ethiopia,1984,2,0,0,0,2,3
Ethiopia,1985,1,0,2,4,0,0
Ethiopia,1985,2,0,0,0,2,3
Ethiopia,1986,1,0,2,4,0,0
Ethiopia,1986,2,0,0,0,2,3
Ethiopia,1987,1,0,2,4,0,0
Ethiopia,1987,2,0,0,0,2,3
Ethiopia,1988,1,0,3,4,0,0
Ethiopia,1988,2,0,0,0,3,3
Ethiopia,1989,1,0,3,4,0,0
Ethiopia,1989,2,0,0,0,3,3
Ethiopia,1990,1,0,3,4,0,0
Ethiopia,1990,2,0,0,0,3,3
Ethiopia,1991,1,0,9,4,0,0
Ethiopia,1991,2,0,0,0,3,3
Ethiopia,1992,0,0,0,0,0,0
Ethiopia,1993,0,0,0,0,0,0
Ethiopia,1994,0,0,0,0,0,0
Ethiopia,1995,0,0,0,0,0,0
Ethiopia,1996,0,0,0,0,0,0
Ethiopia,1997,0,0,0,0,0,0
Ethiopia,1998,0,0,0,0,0,0
Ethiopia,1999,1,0,2,2,0,0
Ethiopia,2000,1,0,1,2,0,0
Ethiopia,2007,1,0,2,1,0,0
Ethiopia,2008,1,0,1,1,0,0
Ethiopia,2009,1,0,2,2,0,0
Ethiopia,2010,1,0,1,2,0,0
Ethiopia,2011,1,0,1,2,0,0
Ethiopia,2012,1,0,1,2,0,0
Ethiopia,2013,1,0,1,2,0,0
Ethiopia,2014,1,0,1,2,0,0
Ethiopia,2015,1,0,1,2,0,0
Georgia,1955,0,0,0,0,0,0
Georgia,1956,0,0,0,0,0,0
Georgia,1957,0,0,0,0,0,0
Georgia,1958,0,0,0,0,0,0
Georgia,1959,0,0,0,0,0,0
Georgia,1960,0,0,0,0,0,0
Georgia,1961,0,0,0,0,0,0
Georgia,1962,0,0,0,0,0,0
Georgia,1963,0,0,0,0,0,0
Georgia,1964,0,0,0,0,0,0
Georgia,1965,0,0,0,0,0,0
Georgia,1966,0,0,0,0,0,0
Georgia,1967,0,0,0,0,0,0
Georgia,1968,0,0,0,0,0,0
Georgia,1969,0,0,0,0,0,0
Georgia,1970,0,0,0,0,0,0
Georgia,1971,0,0,0,0,0,0
Georgia,1972,0,0,0,0,0,0
Georgia,1973,0,0,0,0,0,0
Georgia,1974,0,0,0,0,0,0
Georgia,1975,0,0,0,0,0,0
Georgia,1976,0,0,0,0,0,0
Georgia,1977,0,0,0,0,0,0
Georgia,1978,0,0,0,0,0,0
Georgia,1979,0,0,0,0,0,0
Georgia,1980,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0
Georgia,1982,0,0,0,0,0,0
Georgia,1983,0,0,0,0,0,0
Georgia,1984,0,0,0,0,0,0
Georgia,1985,0,0,0,0,0,0
Georgia,1986,0,0,0,0,0,0
Georgia,1987,0,0,0,0,0,0
Georgia,1988,0,0,0,0,0,0
Georgia,1989,0,0,0,0,0,0
Georgia,1990,0,0,0,0,0,0
Georgia,1991,1,0,0,4,0,0
Georgia,1992,1,0,1,4,0,0
Georgia,1992,2,0,0,0,1,4
Georgia,1993,1,0,2,4,0,0
Georgia,1993,2,0,0,0,1,4
Georgia,1994,0,0,0,0,0,0
Georgia,1995,0,0,0,0,0,0
Georgia,1996,0,0,0,0,0,0
Georgia,1997,0,0,0,0,0,0
Georgia,1998,0,0,0,0,0,0
Georgia,1999,0,0,0,0,0,0
Georgia,2000,0,0,0,0,0,0
Georgia,2001,0,0,0,0,0,0
Georgia,2002,0,0,0,0,0,0
Georgia,2003,0,0,0,0,0,0
Georgia,2004,0,0,0,0,0,0
Georgia,2005,0,0,0,0,0,0
Georgia,2006,0,0,0,0,0,0
Georgia,2007,0,0,0,0,0,0
Georgia,2008,0,0,0,0,0,0
Georgia,2009,0,0,0,0,0,0
Georgia,2010,0,0,0,0,0,0
Georgia,2011,0,0,0,0,0,0
Georgia,2012,0,0,0,0,0,0
Georgia,2013,0,0,0,0,0,0
Georgia,2014,0,0,0,0,0,0
Georgia,2015,0,0,0,0,0,0
Guatemala,1955,0,0,0,0,0,0
Guatemala,1956,0,0,0,0,0,0
Guatemala,1957,0,0,0,0,0,0
Guatemala,1958,0,0,0,0,0,0
Guatemala,1959,0,0,0,0,0,0
Guatemala,1960,0,0,0,0,0,0
Guatemala,1961,0,0,0,0,0,0
Guatemala,1962,0,0,0,0,0,0
Guatemala,1963,0,0,0,0,0,0
Guatemala,1964,0,0,0,0,0,0
Guatemala,1965,0,0,0,0,0,0
Guatemala,1966,2,0,0,0,2,9
Guatemala,1967,2,0,0,0,2,9
Guatemala,1968,2,0,0,0,2,9
Guatemala,1969,2,0,0,0,2,9
Guatemala,1970,2,0,0,0,2,9
Guatemala,1971,2,0,0,0,2,9
Guatemala,1972,2,0,0,0,2,9
Guatemala,1973,2,0,0,0,2,9
Guatemala,1974,2,0,0,0,2,9
Guatemala,1975,1,0,1,1,0,0
Guatemala,1975,2,0,0,0,2,9
Guatemala,1976,1,0,1,2,0,0
Guatemala,1976,2,0,0,0,2,9
Guatemala,1977,1,0,1,3,0,0
Guatemala,1977,2,0,0,0,2,9
Guatemala,1978,4,0.5,0,0,0,0
Guatemala,1978,1,0,1,3,0,0
Guatemala,1978,2,0,0,0,2,3
Guatemala,1979,4,0.5,0,0,0,0
Guatemala,1979,1,0,2,4,0,0
Guatemala,1979,2,0,0,0,2,3
Guatemala,1980,4,2,0,0,0,0
Guatemala,1980,1,0,2,4,0,0
Guatemala,1980,2,0,0,0,2,3
Guatemala,1981,4,2,0,0,0,0
Guatemala,1981,1,0,2,4,0,0
Guatemala,1981,2,0,0,0,3,3
Guatemala,1982,4,3.5,0,0,0,0
Guatemala,1982,1,0,2,4,0,0
Guatemala,1982,2,0,0,0,2,3
Guatemala,1983,4,1.5,0,0,0,0
Guatemala,1983,1,0,1,4,0,0
Guatemala,1983,2,0,0,0,2,3
Guatemala,1984,4,1,0,0,0,0
Guatemala,1984,1,0,1,3,0,0
Guatemala,1984,2,0,0,0,1,3
Guatemala,1985,4,1,0,0,0,0
Guatemala,1985,1,0,1,4,0,0
Guatemala,1985,2,0,0,0,1,2
Guatemala,1986,4,0.5,0,0,0,0
Guatemala,1986,1,0,1,4,0,0
Guatemala,1986,2,0,0,0,1,2
Guatemala,1987,4,0.5,0,0,0,0
Guatemala,1987,1,0,1,4,0,0
Guatemala,1987,2,0,0,0,1,2
Guatemala,1988,4,0.5,0,0,0,0
Guatemala,1988,1,0,1,4,0,0
Guatemala,1988,2,0,0,0,9,1
Guatemala,1989,4,0.5,0,0,0,0
Guatemala,1989,1,0,1,4,0,0
Guatemala,1989,2,0,0,0,9,1
Guatemala,1990,4,1,0,0,0,0
Guatemala,1990,1,0,1,4,0,0
Guatemala,1990,2,0,0,0,9,1
Guatemala,1991,1,0,1,4,0,0
Guatemala,1991,2,0,0,0,9,1
Guatemala,1992,1,0,1,4,0,0
Guatemala,1992,2,0,0,0,9,1
Guatemala,1993,1,0,1,4,0,0
Guatemala,1993,2,0,0,0,9,1
Guatemala,1994,1,0,1,4,0,0
Guatemala,1994,2,0,0,0,9,1
Guatemala,1995,2,0,0,0,9,1
Guatemala,1996,2,0,0,0,9,1
Guatemala,1997,0,0,0,0,0,0
Guatemala,1998,0,0,0,0,0,0
Guatemala,1999,0,0,0,0,0,0
Guatemala,2000,0,0,0,0,0,0
Guatemala,2001,0,0,0,0,0,0
Guatemala,2002,0,0,0,0,0,0
Guatemala,2003,0,0,0,0,0,0
Guatemala,2004,0,0,0,0,0,0
Guatemala,2005,0,0,0,0,0,0
Guatemala,2006,0,0,0,0,0,0
Guatemala,2007,0,0,0,0,0,0
Guatemala,2008,0,0,0,0,0,0
Guatemala,2009,0,0,0,0,0,0
Guatemala,2010,0,0,0,0,0,0
Guatemala,2011,0,0,0,0,0,0
Guatemala,2012,0,0,0,0,0,0
Guatemala,2013,0,0,0,0,0,0
Guatemala,2014,0,0,0,0,0,0
Guatemala,2015,0,0,0,0,0,0
Guinea,1955,0,0,0,0,0,0
Guinea,1956,0,0,0,0,0,0
Guinea,1957,0,0,0,0,0,0
Guinea,1958,0,0,0,0,0,0
Guinea,1959,0,0,0,0,0,0
Guinea,1960,0,0,0,0,0,0
Guinea,1961,0,0,0,0,0,0
Guinea,1962,0,0,0,0,0,0
Guinea,1963,0,0,0,0,0,0
Guinea,1964,0,0,0,0,0,0
Guinea,1965,0,0,0,0,0,0
Guinea,1966,0,0,0,0,0,0
Guinea,1967,0,0,0,0,0,0
Guinea,1968,0,0,0,0,0,0
Guinea,1969,0,0,0,0,0,0
Guinea,1970,0,0,0,0,0,0
Guinea,1971,0,0,0,0,0,0
Guinea,1972,0,0,0,0,0,0
Guinea,1973,0,0,0,0,0,0
Guinea,1974,0,0,0,0,0,0
Guinea,1975,0,0,0,0,0,0
Guinea,1976,0,0,0,0,0,0
Guinea,1977,0,0,0,0,0,0
Guinea,1978,0,0,0,0,0,0
Guinea,1979,0,0,0,0,0,0
Guinea,1980,0,0,0,0,0,0
Guinea,1981,0,0,0,0,0,0
Guinea,1982,0,0,0,0,0,0
Guinea,1983,0,0,0,0,0,0
Guinea,1984,0,0,0,0,0,0
Guinea,1985,0,0,0,0,0,0
Guinea,1986,0,0,0,0,0,0
Guinea,1987,0,0,0,0,0,0
Guinea,1988,0,0,0,0,0,0
Guinea,1989,0,0,0,0,0,0
Guinea,1990,0,0,0,0,0,0
Guinea,1991,0,0,0,0,0,0
Guinea,1992,0,0,0,0,0,0
Guinea,1993,0,0,0,0,0,0
Guinea,1994,0,0,0,0,0,0
Guinea,1995,0,0,0,0,0,0
Guinea,1996,0,0,0,0,0,0
Guinea,1997,0,0,0,0,0,0
Guinea,1998,0,0,0,0,0,0
Guinea,1999,0,0,0,0,0,0
Guinea,2000,2,0,0,0,1,2
Guinea,2001,2,0,0,0,1,2
Guinea,2002,0,0,0,0,0,0
Guinea,2003,0,0,0,0,0,0
Guinea,2004,0,0,0,0,0,0
Guinea,2005,0,0,0,0,0,0
Guinea,2006,0,0,0,0,0,0
Guinea,2007,0,0,0,0,0,0
Guinea,2008,0,0,0,0,0,0
Guinea,2009,0,0,0,0,0,0
Guinea,2010,0,0,0,0,0,0
Guinea,2011,0,0,0,0,0,0
Guinea,2012,0,0,0,0,0,0
Guinea,2013,0,0,0,0,0,0
Guinea,2014,0,0,0,0,0,0
Guinea,2015,0,0,0,0,0,0
Guinea-Bissau,1955,0,0,0,0,0,0
Guinea-Bissau,1956,0,0,0,0,0,0
